,bbox_x1,bbox_y1,bbox_x2,bbox_y2,iou0,iou1,iou2
19,0.3010360598564148,0.2927319407463074,0.5803168416023254,0.43341970443725586,0.8318598715448349,0.8631791494599971,0.8643477815848138
20,0.3236095607280731,0.2978639006614685,0.5942072868347168,0.43438827991485596,0.8397966649487918,0.8318598715448349,0.8631791494599971
21,0.32109132409095764,0.29818102717399597,0.5953375101089478,0.43565618991851807,0.9753762167205633,0.8397966649487918,0.8318598715448349
22,0.3240942358970642,0.29782819747924805,0.5955510139465332,0.4347940981388092,0.9796016567571887,0.9753762167205633,0.8397966649487918
23,0.22740894556045532,0.3919307589530945,0.661998450756073,0.5527120232582092,,,
24,0.2569883465766907,0.42230790853500366,0.6752173900604248,0.5667492151260376,0.6817615120350771,,
25,0.22707681357860565,0.4071367681026459,0.6258268356323242,0.5553557872772217,0.696679139869423,0.6817615120350771,
26,0.24465608596801758,0.39352384209632874,0.6579775810241699,0.5714619159698486,0.7419022265742361,0.696679139869423,0.6817615120350771
27,0.2547432780265808,0.4100590646266937,0.6572045683860779,0.558078944683075,0.8100042292449696,0.7419022265742361,0.696679139869423
28,0.24285949766635895,0.37345361709594727,0.6632006168365479,0.5679373741149902,0.7287170843794522,0.8100042292449696,0.7419022265742361
29,0.2507653832435608,0.41256940364837646,0.6443464756011963,0.5569382905960083,0.6950605235072138,0.7287170843794522,0.8100042292449696
30,0.2560344934463501,0.3999572694301605,0.7341299057006836,0.5723938941955566,0.6737850832804497,0.6950605235072138,0.7287170843794522
31,0.24329663813114166,0.3911023437976837,0.6532243490219116,0.5733602046966553,0.7724709555808236,0.6737850832804497,0.6950605235072138
32,0.2581825852394104,0.3886283040046692,0.6973710060119629,0.5798125863075256,0.8306448343250226,0.7724709555808236,0.6737850832804497
33,0.21351294219493866,0.38343799114227295,0.6461920142173767,0.5420576930046082,0.6396804219569112,0.8306448343250226,0.7724709555808236
34,0.2492576241493225,0.4221740663051605,0.7047460079193115,0.5846283435821533,0.500685706202382,0.6396804219569112,0.8306448343250226
35,0.22857457399368286,0.4110115170478821,0.6253511905670166,0.5554302930831909,0.6173448688266275,0.500685706202382,0.6396804219569112
36,0.21041914820671082,0.389456570148468,0.631028413772583,0.5459121465682983,0.7692285239873101,0.6173448688266275,0.500685706202382
37,0.2643664479255676,0.41488346457481384,0.7291288375854492,0.5831551551818848,0.5006079217388507,0.7692285239873101,0.6173448688266275
38,0.25791555643081665,0.361674040555954,0.6665202975273132,0.5752533674240112,0.6386588836840102,0.5006079217388507,0.7692285239873101
39,0.2515827417373657,0.3562260866165161,0.6513517498970032,0.5660740733146667,0.8862321804677245,0.6386588836840102,0.5006079217388507
40,0.2359342724084854,0.4160516560077667,0.6724698543548584,0.5799369812011719,0.6282783752980888,0.8862321804677245,0.6386588836840102
41,0.2221423089504242,0.40160685777664185,0.6334550976753235,0.5549212098121643,0.6952727848750547,0.6282783752980888,0.8862321804677245
42,0.24797318875789642,0.40216803550720215,0.7157236933708191,0.5699336528778076,0.7124535144503569,0.6952727848750547,0.6282783752980888
43,0.24598117172718048,0.4195558428764343,0.6927266120910645,0.5920920372009277,0.754259247261081,0.7124535144503569,0.6952727848750547
44,0.26206985116004944,0.4070756137371063,0.7333611845970154,0.577613115310669,0.7615266969299025,0.754259247261081,0.7124535144503569
45,0.20604176819324493,0.38553041219711304,0.6349467635154724,0.5404089093208313,0.5121014414903302,0.7615266969299025,0.754259247261081
46,0.2649521231651306,0.4170028865337372,0.7025251388549805,0.568617582321167,0.524153297425346,0.5121014414903302,0.7615266969299025
47,0.297011137008667,0.3070708215236664,0.5607396960258484,0.4539222717285156,,,
48,0.36588001251220703,0.2933441698551178,0.5803467035293579,0.4488946497440338,0.6216766207120424,,
49,0.3818630278110504,0.3233131766319275,0.6407364010810852,0.47968366742134094,0.5095785560015299,0.6216766207120424,
50,0.24580484628677368,0.4283304512500763,0.6396505236625671,0.6031361222267151,0.13777123325274646,0.5095785560015299,0.6216766207120424
51,0.4532907009124756,0.38321012258529663,0.722139298915863,0.5450230240821838,0.24002350710841058,0.13777123325274646,0.5095785560015299
52,0.30901864171028137,0.2607373297214508,0.589802086353302,0.422973096370697,0.06490752233435074,0.24002350710841058,0.13777123325274646
53,0.45974189043045044,0.30407607555389404,0.6882590055465698,0.4624558389186859,0.233303287529336,0.06490752233435074,0.24002350710841058
54,0.30452340841293335,0.2654251754283905,0.5856940150260925,0.42280179262161255,0.2283420300540278,0.233303287529336,0.06490752233435074
55,0.3053983151912689,0.3151135742664337,0.5630292296409607,0.4612664580345154,0.5122625373520666,0.2283420300540278,0.233303287529336
56,0.3097519278526306,0.31814318895339966,0.5677548050880432,0.4656934440135956,0.9183689882146815,0.5122625373520666,0.2283420300540278
57,0.33319878578186035,0.3307413160800934,0.5828652381896973,0.4775911569595337,0.7348021737441455,0.9183689882146815,0.5122625373520666
58,0.2948029935359955,0.299762487411499,0.5578149557113647,0.44719773530960083,0.5307741946457941,0.7348021737441455,0.9183689882146815
59,0.416348934173584,0.3659224510192871,0.7193693518638611,0.5312437415122986,0.14859646025444453,0.5307741946457941,0.7348021737441455
60,0.32889771461486816,0.3019144833087921,0.562673807144165,0.4416424334049225,0.1545696478736946,0.14859646025444453,0.5307741946457941
61,0.3905351161956787,0.2848658561706543,0.5725257396697998,0.44279295206069946,0.6439141118480473,0.1545696478736946,0.14859646025444453
62,0.29741740226745605,0.3048762083053589,0.5578503012657166,0.44972923398017883,0.5318154080029682,0.6439141118480473,0.1545696478736946
63,0.34281083941459656,0.4832024872303009,0.6019042134284973,0.6533523797988892,0.0,0.5318154080029682,0.6439141118480473
64,0.285485178232193,0.2962357699871063,0.5482926964759827,0.44590339064598083,0.0,0.0,0.5318154080029682
65,0.38905197381973267,0.2963627278804779,0.5131646990776062,0.4419405162334442,0.4593521881533241,0.0,0.0
66,0.361697793006897,0.5081231594085693,0.5783724188804626,0.659022331237793,0.0,0.4593521881533241,0.0
67,0.2898511290550232,0.2971622943878174,0.5581948757171631,0.44374898076057434,0.0,0.0,0.4593521881533241
68,0.2704952359199524,0.3382991850376129,0.5008220672607422,0.47535645961761475,0.45722010077258834,0.0,0.0
69,0.3023068904876709,0.31465983390808105,0.5648286938667297,0.46114271879196167,0.5343583624664061,0.45722010077258834,0.0
70,0.3054347038269043,0.39669179916381836,0.5274543166160583,0.536777138710022,0.2590058610363412,0.5343583624664061,0.45722010077258834
71,0.49823758006095886,0.3305802345275879,0.7117249965667725,0.47266972064971924,0.037486828682459186,0.2590058610363412,0.5343583624664061
72,0.29667890071868896,0.2876063883304596,0.5730502605438232,0.43603646755218506,0.1243087535046832,0.037486828682459186,0.2590058610363412
73,0.4500402510166168,0.31418541073799133,0.6898444890975952,0.4649486541748047,0.24103106741411262,0.1243087535046832,0.037486828682459186
74,0.3516078591346741,0.3039775788784027,0.6034437417984009,0.4568527340888977,0.414756935533443,0.24103106741411262,0.1243087535046832
75,0.37859418988227844,0.32232242822647095,0.6300103664398193,0.47040486335754395,0.6650971826464986,0.414756935533443,0.24103106741411262
76,0.35652637481689453,0.38803431391716003,0.7147855758666992,0.5660314559936523,0.25793064155602224,0.6650971826464986,0.414756935533443
77,0.28564876317977905,0.2966082990169525,0.5512542128562927,0.44255495071411133,0.11550339621157082,0.25793064155602224,0.6650971826464986
78,0.36654162406921387,0.46421387791633606,0.57171630859375,0.6172405481338501,0.0,0.11550339621157082,0.25793064155602224
79,0.29750266671180725,0.44441893696784973,0.6355955600738525,0.6249433755874634,0.514421199144554,0.0,0.11550339621157082
80,0.4666295349597931,0.36336082220077515,0.7454344630241394,0.5287019610404968,0.1533083896896314,0.514421199144554,0.0
81,0.3022928833961487,0.43243199586868286,0.7574132680892944,0.6575822830200195,,,
82,0.3357365131378174,0.41855350136756897,0.8150498270988464,0.6582975387573242,0.7753905489929784,,
83,0.37526026368141174,0.4767298102378845,0.7944808006286621,0.6951739192008972,0.5838447756803805,0.7753905489929784,
84,0.40124228596687317,0.4436861574649811,0.8800300359725952,0.6870081424713135,0.659478243041059,0.5838447756803805,0.7753905489929784
85,0.36026471853256226,0.48091620206832886,0.7629570364952087,0.6923601627349854,0.5865186812991362,0.659478243041059,0.5838447756803805
86,0.21487146615982056,0.4220641851425171,0.7841445207595825,0.6740198135375977,0.5156004023715367,0.5865186812991362,0.659478243041059
87,0.36466342210769653,0.4514025151729584,0.8170867562294006,0.6729498505592346,0.6165662701989119,0.5156004023715367,0.5865186812991362
88,0.3160304129123688,0.4418126940727234,0.782966673374176,0.681239128112793,0.7764494053577408,0.6165662701989119,0.5156004023715367
89,0.2623911499977112,0.4236021339893341,0.8217871189117432,0.6812425851821899,0.775704506774379,0.7764494053577408,0.6165662701989119
90,0.21697121858596802,0.42197486758232117,0.7866176962852478,0.6751866340637207,0.8428543372239172,0.775704506774379,0.7764494053577408
91,0.30497679114341736,0.40891072154045105,0.9048259854316711,0.67375648021698,0.6668943523506845,0.8428543372239172,0.775704506774379
92,0.41858968138694763,0.4502613842487335,0.903046727180481,0.6943520307540894,0.6412606948841498,0.6668943523506845,0.8428543372239172
93,0.29637259244918823,0.4318663775920868,0.7548098564147949,0.6600837707519531,0.4631216445233481,0.6412606948841498,0.6668943523506845
94,0.2900252044200897,0.4359491467475891,0.758638322353363,0.6656731367111206,0.9381711408949993,0.4631216445233481,0.6412606948841498
95,0.3303448259830475,0.4272347390651703,0.8733382225036621,0.6724419593811035,0.6908958305582821,0.9381711408949993,0.4631216445233481
96,0.3365718424320221,0.4732089936733246,0.76036536693573,0.6832995414733887,0.6129605185043937,0.6908958305582821,0.9381711408949993
97,0.21284019947052002,0.41919052600860596,0.7844916582107544,0.6708969473838806,0.5617296297032041,0.6129605185043937,0.6908958305582821
98,0.3362836241722107,0.46624311804771423,0.7681818604469299,0.6735628843307495,0.6094165497762862,0.5617296297032041,0.6129605185043937
99,0.2268795669078827,0.4194904863834381,0.8050864934921265,0.673413872718811,0.6091630585323211,0.6094165497762862,0.5617296297032041
100,0.42773178219795227,0.4883529245853424,0.8806607723236084,0.7211085557937622,0.3828421039050173,0.6091630585323211,0.6094165497762862
101,0.2941451668739319,0.41050899028778076,0.8995605111122131,0.6811061501502991,0.479842814108425,0.3828421039050173,0.6091630585323211
102,0.44498875737190247,0.5327211618423462,0.9041609168052673,0.7686839699745178,0.32948298162787143,0.479842814108425,0.3828421039050173
103,0.34622079133987427,0.4786500632762909,0.7529521584510803,0.6907118558883667,0.33338282920154655,0.32948298162787143,0.479842814108425
104,0.27926361560821533,0.4138837456703186,0.8828422427177429,0.687597393989563,0.5105013393198654,0.33338282920154655,0.32948298162787143
105,0.22365856170654297,0.4166446030139923,0.7859185934066772,0.6716088652610779,0.7201210006489553,0.5105013393198654,0.33338282920154655
106,0.2180546522140503,0.4192112982273102,0.7911900281906128,0.6741525530815125,0.9617377593803681,0.7201210006489553,0.5105013393198654
107,0.36388736963272095,0.4121807813644409,0.7972948551177979,0.6610990762710571,0.6861361905720348,0.9617377593803681,0.7201210006489553
108,0.21461257338523865,0.41710740327835083,0.7909685373306274,0.6676911115646362,0.7035873098392332,0.6861361905720348,0.9617377593803681
109,0.32809147238731384,0.4346226751804352,0.786236047744751,0.678042471408844,0.715831536079805,0.7035873098392332,0.6861361905720348
110,0.4023467004299164,0.4667551517486572,0.8528345227241516,0.6954026222229004,0.6079670091506361,0.715831536079805,0.7035873098392332
111,0.2987745404243469,0.43237531185150146,0.7505541443824768,0.6579635739326477,0.48128332083808706,0.6079670091506361,0.715831536079805
112,0.32113704085350037,0.4331219792366028,0.774655818939209,0.6691593527793884,0.8588958371945562,0.48128332083808706,0.6079670091506361
113,0.2474450170993805,0.42204606533050537,0.8182400465011597,0.676256000995636,0.7377400215508136,0.8588958371945562,0.48128332083808706
114,0.35998544096946716,0.4347836375236511,0.8273459672927856,0.6787030100822449,0.7454370011345993,0.7377400215508136,0.8588958371945562
115,0.33028972148895264,0.43482983112335205,0.7849810123443604,0.6772053241729736,0.8499346537954926,0.7454370011345993,0.7377400215508136
116,0.2959274351596832,0.4116543233394623,0.9036450386047363,0.6837611198425293,0.6664447259289153,0.8499346537954926,0.7454370011345993
117,0.2934878468513489,0.41359788179397583,0.9114665389060974,0.6798951029777527,0.9627411800158883,0.6664447259289153,0.8499346537954926
118,0.2913776636123657,0.43503811955451965,0.7547139525413513,0.6639519929885864,0.6396949806144517,0.9627411800158883,0.6664447259289153
119,0.2182157039642334,0.41990846395492554,0.7864140272140503,0.6735855937004089,0.7358463957677905,0.6396949806144517,0.9627411800158883
120,0.3443792164325714,0.4774535894393921,0.7643851041793823,0.692685604095459,0.54137772987897,0.7358463957677905,0.6396949806144517
121,0.33680209517478943,0.4227713346481323,0.855539858341217,0.6688464879989624,0.5839425743437525,0.54137772987897,0.7358463957677905
122,0.3115675449371338,0.4277942180633545,0.8673242926597595,0.6750777959823608,0.8929399589265788,0.5839425743437525,0.54137772987897
123,0.33563485741615295,0.4244714677333832,0.79389488697052,0.6613361239433289,0.7702139308070831,0.8929399589265788,0.5839425743437525
124,0.29850950837135315,0.4361221194267273,0.7589083909988403,0.6665276288986206,0.7990745337747839,0.7702139308070831,0.8929399589265788
125,0.35666269063949585,0.41339725255966187,0.8050144910812378,0.6580647826194763,0.7057345628442274,0.7990745337747839,0.7702139308070831
126,0.29717764258384705,0.43251705169677734,0.7539398670196533,0.6613761782646179,0.7189888367631312,0.7057345628442274,0.7990745337747839
127,0.26039138436317444,0.4248368740081787,0.8266147971153259,0.6783603429794312,0.7282029328438946,0.7189888367631312,0.7057345628442274
128,0.33861294388771057,0.4321800768375397,0.7921043634414673,0.6748139262199402,0.7665040799809997,0.7282029328438946,0.7189888367631312
129,0.4254622161388397,0.4519553780555725,0.9070591926574707,0.6942599415779114,0.5634498036437159,0.7665040799809997,0.7282029328438946
130,0.32052651047706604,0.4241536855697632,0.8937360048294067,0.6806535124778748,0.6837435407921494,0.5634498036437159,0.7665040799809997
131,0.42090949416160583,0.45261526107788086,0.8959854245185852,0.6926633715629578,0.7035880146636763,0.6837435407921494,0.5634498036437159
132,0.2808293402194977,0.4222963750362396,0.8646457195281982,0.6850104331970215,0.6276619579889797,0.7035880146636763,0.6837435407921494
133,0.35830026865005493,0.25751227140426636,0.8776816129684448,0.44343864917755127,,,
134,0.34746843576431274,0.26090899109840393,0.8850352764129639,0.4506992697715759,0.9134143226584958,,
135,0.3536718785762787,0.2584422826766968,0.8802382349967957,0.44715505838394165,0.9491604958075334,0.9134143226584958,
136,0.35824131965637207,0.2651541233062744,0.8942959308624268,0.4509921073913574,0.9136294845737423,0.9491604958075334,0.9134143226584958
137,0.35475707054138184,0.25733351707458496,0.8782146573066711,0.44412457942962646,0.8919193100558553,0.9136294845737423,0.9491604958075334
138,0.35613808035850525,0.2617746889591217,0.8911996483802795,0.44948554039001465,0.9241570141165909,0.8919193100558553,0.9136294845737423
139,0.13673807680606842,0.30430516600608826,0.510553777217865,0.634520947933197,,,
140,0.2103234976530075,0.28123584389686584,0.5668423771858215,0.5964816808700562,0.5922613082725614,,
141,0.13230068981647491,0.3017750680446625,0.5059243440628052,0.6337583065032959,0.583444831552522,0.5922613082725614,
142,0.1858588308095932,0.297809362411499,0.5344365835189819,0.6098833084106445,0.734812819302658,0.583444831552522,0.5922613082725614
143,0.12867896258831024,0.3051409125328064,0.5075201392173767,0.6339280605316162,0.7244052099829591,0.734812819302658,0.583444831552522
144,0.10588562488555908,0.3093000650405884,0.47619712352752686,0.6362603902816772,0.8493686474775145,0.7244052099829591,0.734812819302658
145,0.13690899312496185,0.30400341749191284,0.5155618786811829,0.6328974962234497,0.8083631589065675,0.8493686474775145,0.7244052099829591
146,0.21474161744117737,0.2793048024177551,0.5700181722640991,0.5959961414337158,0.5886732187644189,0.8083631589065675,0.8493686474775145
147,0.14479224383831024,0.31160473823547363,0.49022403359413147,0.6303529143333435,0.5430283275904615,0.5886732187644189,0.8083631589065675
148,0.11973491311073303,0.30728083848953247,0.4935658574104309,0.6370420455932617,0.8931722041310001,0.5430283275904615,0.5886732187644189
149,0.126447394490242,0.3038955330848694,0.49830564856529236,0.6368779540061951,0.9595956135935347,0.8931722041310001,0.5430283275904615
150,0.12383882701396942,0.3002806305885315,0.5011711716651917,0.6339030861854553,0.9663229651650075,0.9595956135935347,0.8931722041310001
151,0.12796242535114288,0.30211514234542847,0.5036274194717407,0.6315724849700928,0.970485120364814,0.9663229651650075,0.9595956135935347
152,0.391014039516449,0.2873743772506714,0.6735806465148926,0.5687283277511597,,,
153,0.39496833086013794,0.29046374559402466,0.677610456943512,0.5702868103981018,0.956390282346001,,
154,0.38905370235443115,0.2887268364429474,0.669359564781189,0.5651932954788208,0.9283487442206936,0.956390282346001,
155,0.3926686644554138,0.2883325517177582,0.6725494861602783,0.5664921998977661,0.9701308264396407,0.9283487442206936,0.956390282346001
156,0.39084717631340027,0.288388192653656,0.671770453453064,0.567347526550293,0.9875433936848125,0.9701308264396407,0.9283487442206936
157,0.39373844861984253,0.2892884612083435,0.6720756888389587,0.5683469176292419,0.9819648633339699,0.9875433936848125,0.9701308264396407
158,0.3991405665874481,0.2813693881034851,0.6718010306358337,0.5590337514877319,0.9213005324190301,0.9819648633339699,0.9875433936848125
159,0.39180994033813477,0.28835219144821167,0.6717177629470825,0.5663920640945435,0.9251380858150152,0.9213005324190301,0.9819648633339699
160,0.39174067974090576,0.28814229369163513,0.6689997911453247,0.5663217306137085,0.9890549935140902,0.9251380858150152,0.9213005324190301
161,0.3920789361000061,0.29039907455444336,0.6700735092163086,0.5700644850730896,0.9737999489721154,0.9890549935140902,0.9251380858150152
162,0.3888760805130005,0.2844608724117279,0.6679680347442627,0.5635064840316772,0.9385863068376906,0.9737999489721154,0.9890549935140902
163,0.39291614294052124,0.2906420826911926,0.675283670425415,0.5719679594039917,0.9123204937584584,0.9385863068376906,0.9737999489721154
164,0.3934764266014099,0.281848281621933,0.6652119159698486,0.560739278793335,0.8969545668166482,0.9123204937584584,0.9385863068376906
165,0.391348659992218,0.2924930453300476,0.672115683555603,0.5714520812034607,0.897518552233417,0.8969545668166482,0.9123204937584584
166,0.39473724365234375,0.2912939786911011,0.6770567893981934,0.5701556205749512,0.9623234516286405,0.897518552233417,0.8969545668166482
167,0.39674466848373413,0.28907477855682373,0.6755836606025696,0.5683740377426147,0.9737082682465361,0.9623234516286405,0.897518552233417
168,0.334375262260437,0.34950321912765503,0.6913192868232727,0.6396816968917847,,,
169,0.32570499181747437,0.2747076749801636,0.7139439582824707,0.6012943983078003,0.6397013379252362,,
170,0.36662182211875916,0.2827465832233429,0.7311194539070129,0.6075667142868042,0.8222798932724963,0.6397013379252362,
171,0.34971731901168823,0.22143159806728363,0.6918147802352905,0.5469424724578857,0.5973015541783671,0.8222798932724963,0.6397013379252362
172,0.4092700183391571,0.2829569876194,0.7540502548217773,0.5851456522941589,0.5291507379678194,0.5973015541783671,0.8222798932724963
173,0.38123619556427,0.2390984743833542,0.7345304489135742,0.5608358979225159,0.7090329285628382,0.5291507379678194,0.5973015541783671
174,0.35664916038513184,0.22652865946292877,0.6943784952163696,0.5518531799316406,0.779733081773411,0.7090329285628382,0.5291507379678194
175,0.3507433831691742,0.278154194355011,0.7340779900550842,0.6045399904251099,0.6484454476031364,0.779733081773411,0.7090329285628382
176,0.3495013117790222,0.3134334087371826,0.7049317359924316,0.6366657614707947,0.753179763905583,0.6484454476031364,0.779733081773411
177,0.4008052349090576,0.2384411245584488,0.7579532861709595,0.5570493936538696,0.4792779817333143,0.753179763905583,0.6484454476031364
178,0.3646520972251892,0.27213263511657715,0.7318981885910034,0.6015741229057312,0.6716908190024083,0.4792779817333143,0.753179763905583
179,0.35653427243232727,0.24055612087249756,0.6988313794136047,0.5598668456077576,0.7168754782046965,0.6716908190024083,0.4792779817333143
180,0.3606095612049103,0.23304483294487,0.7048159241676331,0.5535740852355957,0.9306567762517148,0.7168754782046965,0.6716908190024083
181,0.36277031898498535,0.2908592224121094,0.7236732840538025,0.6216696500778198,0.6425111936351978,0.9306567762517148,0.7168754782046965
182,0.3525797426700592,0.27942517399787903,0.7269589900970459,0.6058445572853088,0.8887017382473122,0.6425111936351978,0.9306567762517148
183,0.3664979040622711,0.3021501898765564,0.7388693690299988,0.6157271265983582,0.8453168071939203,0.8887017382473122,0.6425111936351978
184,0.3513098955154419,0.31256774067878723,0.7069138288497925,0.6361895203590393,0.8021911264284496,0.8453168071939203,0.8887017382473122
185,0.3910818099975586,0.28854477405548096,0.8040609359741211,0.6189790964126587,0.6252830385139978,0.8021911264284496,0.8453168071939203
186,0.33730077743530273,0.35216808319091797,0.6981726884841919,0.6408437490463257,0.5162829149428217,0.6252830385139978,0.8021911264284496
187,0.3490365445613861,0.3211369812488556,0.6868355870246887,0.612201452255249,0.7661011347324446,0.5162829149428217,0.6252830385139978
188,0.32498615980148315,0.27285826206207275,0.7068009376525879,0.5987803936004639,0.7271743372911358,0.7661011347324446,0.5162829149428217
189,0.36665087938308716,0.2421879768371582,0.7133824825286865,0.5619518756866455,0.7178856805685427,0.7271743372911358,0.7661011347324446
190,0.33235374093055725,0.3506128191947937,0.6944395303726196,0.6415765285491943,0.47141084199081185,0.7178856805685427,0.7271743372911358
191,0.36844688653945923,0.307514488697052,0.7039631009101868,0.6033959984779358,0.6742309379112441,0.47141084199081185,0.7178856805685427
192,0.34886372089385986,0.223779559135437,0.6915011405944824,0.549803614616394,0.5898077512763423,0.6742309379112441,0.47141084199081185
193,0.30961260199546814,0.3397204875946045,0.6399600505828857,0.6219560503959656,0.42530549611689433,0.5898077512763423,0.6742309379112441
194,0.3197214901447296,0.3367609679698944,0.6701134443283081,0.6258562803268433,0.8678148758975567,0.42530549611689433,0.5898077512763423
195,0.3405572772026062,0.28089091181755066,0.7250481843948364,0.610714852809906,0.6550434801563129,0.8678148758975567,0.42530549611689433
196,0.35058581829071045,0.2788219451904297,0.7281531691551208,0.6025595664978027,0.9366888423003922,0.6550434801563129,0.8678148758975567
197,0.42943280935287476,0.24766920506954193,0.7857128977775574,0.5625608563423157,0.5663266219546662,0.9366888423003922,0.6550434801563129
198,0.3654870092868805,0.29127970337867737,0.7315928936004639,0.6136453747749329,0.5529597007588017,0.5663266219546662,0.9366888423003922
199,0.3906797766685486,0.29878556728363037,0.7919527292251587,0.6314049363136292,0.7446332288391017,0.5529597007588017,0.5663266219546662
200,0.37212711572647095,0.24119652807712555,0.7204217910766602,0.5616145730018616,0.5471140900762957,0.7446332288391017,0.5529597007588017
201,0.41534101963043213,0.2419135719537735,0.771509051322937,0.5601949691772461,0.7594362298720637,0.5471140900762957,0.7446332288391017
202,0.3880523443222046,0.2965562343597412,0.762021005153656,0.6324087381362915,0.6193902251052581,0.7594362298720637,0.5471140900762957
203,0.3565601110458374,0.2829893231391907,0.7459170818328857,0.6077736616134644,0.7916723406146706,0.6193902251052581,0.7594362298720637
204,0.3555052876472473,0.22783596813678741,0.699726939201355,0.5509714484214783,0.6310706187580695,0.7916723406146706,0.6193902251052581
205,0.3195265531539917,0.3319632411003113,0.6452909708023071,0.6164067387580872,0.4519482292434452,0.6310706187580695,0.7916723406146706
206,0.3548388183116913,0.28224122524261475,0.7365549206733704,0.6085817217826843,0.5869417228205633,0.4519482292434452,0.6310706187580695
207,0.343365341424942,0.3473852276802063,0.7086676359176636,0.6360052824020386,0.6717260000042202,0.5869417228205633,0.4519482292434452
208,0.3607715368270874,0.24376702308654785,0.7090451121330261,0.5638261437416077,0.5317619132539068,0.6717260000042202,0.5869417228205633
209,0.35418081283569336,0.3335338234901428,0.7273569107055664,0.6338055729866028,0.5596291380056291,0.5317619132539068,0.6717260000042202
210,0.3859792947769165,0.29181286692619324,0.7898728847503662,0.6166048645973206,0.6591617297633221,0.5596291380056291,0.5317619132539068
211,0.3659408688545227,0.2949490249156952,0.7318974733352661,0.6121894121170044,0.7978805465826665,0.6591617297633221,0.5596291380056291
212,0.34373408555984497,0.28076159954071045,0.7168053388595581,0.6037489771842957,0.8448328517570133,0.7978805465826665,0.6591617297633221
213,0.33359962701797485,0.3287932872772217,0.6669297218322754,0.6184197664260864,0.6933110115876598,0.8448328517570133,0.7978805465826665
214,0.3081933259963989,0.33865469694137573,0.6483572125434875,0.6242643594741821,0.8335911067108881,0.6933110115876598,0.8448328517570133
215,0.42963796854019165,0.26457446813583374,0.7796535491943359,0.5727876424789429,0.3329086434516799,0.8335911067108881,0.6933110115876598
216,0.3547600209712982,0.21865437924861908,0.69613116979599,0.5422627329826355,0.5126643145573424,0.3329086434516799,0.8335911067108881
217,0.35964933037757874,0.24381320178508759,0.7075320482254028,0.5654525756835938,0.8235398187547146,0.5126643145573424,0.3329086434516799
218,0.3782641291618347,0.2958720028400421,0.7206109762191772,0.5936067700386047,0.709789618581702,0.8235398187547146,0.5126643145573424
219,0.3485623896121979,0.2172234207391739,0.6942795515060425,0.5447796583175659,0.5762044567931895,0.709789618581702,0.8235398187547146
220,0.36951738595962524,0.2892850637435913,0.7352376580238342,0.6113604307174683,0.5604284541917258,0.5762044567931895,0.709789618581702
221,0.27961063385009766,0.20348374545574188,0.5344606637954712,0.48765671253204346,,,
222,0.3053901195526123,0.19375087320804596,0.5874994993209839,0.5085859894752502,0.6770657594938482,,
223,0.27459704875946045,0.2660040259361267,0.6127418279647827,0.5891034007072449,0.5278917244133845,0.6770657594938482,
